BatterySteve 1.2.2 on 1000(01g, TA-082) CPU:[333/166] B:[72]
rt:02:10:59, batt:61, eq:1041 mAh /1800 mAh , bV:3.57V v, life:02:37  min, fps:20
rt:02:11:29, batt:61, eq:1038 mAh /1800 mAh , bV:3.57V v, life:02:38  min, fps:20
rt:02:11:59, batt:61, eq:1035 mAh /1800 mAh , bV:3.57V v, life:02:37  min, fps:20
rt:02:12:29, batt:61, eq:1032 mAh /1800 mAh , bV:3.57V v, life:02:36  min, fps:20
rt:02:12:59, batt:61, eq:1029 mAh /1800 mAh , bV:3.57V v, life:02:36  min, fps:20
rt:02:13:29, batt:60, eq:1026 mAh /1800 mAh , bV:3.57V v, life:02:36  min, fps:20
rt:02:13:59, batt:60, eq:1023 mAh /1800 mAh , bV:3.56V v, life:02:35  min, fps:20
rt:02:14:29, batt:60, eq:1021 mAh /1800 mAh , bV:3.57V v, life:02:33  min, fps:20
rt:02:14:59, batt:60, eq:1018 mAh /1800 mAh , bV:3.57V v, life:02:35  min, fps:20
rt:02:15:29, batt:60, eq:1015 mAh /1800 mAh , bV:3.57V v, life:02:36  min, fps:19
rt:02:16:00, batt:60, eq:1012 mAh /1800 mAh , bV:3.56V v, life:02:34  min, fps:20
rt:02:16:30, batt:59, eq:1009 mAh /1800 mAh , bV:3.57V v, life:02:33  min, fps:20
rt:02:17:00, batt:59, eq:1005 mAh /1800 mAh , bV:3.57V v, life:02:32  min, fps:20
rt:02:17:30, batt:59, eq:1002 mAh /1800 mAh , bV:3.56V v, life:02:34  min, fps:20
rt:02:18:00, batt:59, eq:1000 mAh /1800 mAh , bV:3.56V v, life:02:31  min, fps:20
rt:02:18:29, batt:59, eq:996 mAh /1800 mAh , bV:3.56V v, life:02:31  min, fps:20
rt:02:18:59, batt:58, eq:993 mAh /1800 mAh , bV:3.56V v, life:02:28  min, fps:20
rt:02:19:29, batt:58, eq:990 mAh /1800 mAh , bV:3.56V v, life:02:29  min, fps:20
rt:02:19:59, batt:58, eq:987 mAh /1800 mAh , bV:3.55V v, life:02:29  min, fps:20
rt:02:20:30, batt:58, eq:984 mAh /1800 mAh , bV:3.56V v, life:02:27  min, fps:20
rt:02:20:59, batt:58, eq:981 mAh /1800 mAh , bV:3.55V v, life:02:24  min, fps:20
rt:02:21:29, batt:58, eq:979 mAh /1800 mAh , bV:3.56V v, life:02:25  min, fps:20
rt:02:21:59, batt:58, eq:976 mAh /1800 mAh , bV:3.55V v, life:02:27  min, fps:20
rt:02:22:29, batt:57, eq:972 mAh /1800 mAh , bV:3.55V v, life:02:26  min, fps:20
rt:02:22:59, batt:57, eq:969 mAh /1800 mAh , bV:3.55V v, life:02:27  min, fps:20
rt:02:23:29, batt:57, eq:966 mAh /1800 mAh , bV:3.55V v, life:02:24  min, fps:20
rt:02:23:59, batt:57, eq:963 mAh /1800 mAh , bV:3.55V v, life:02:26  min, fps:20
rt:02:24:29, batt:57, eq:960 mAh /1800 mAh , bV:3.55V v, life:02:24  min, fps:20
rt:02:24:59, batt:56, eq:957 mAh /1800 mAh , bV:3.54V v, life:02:24  min, fps:20
rt:02:25:29, batt:56, eq:954 mAh /1800 mAh , bV:3.55V v, life:02:24  min, fps:20
rt:02:26:00, batt:56, eq:951 mAh /1800 mAh , bV:3.55V v, life:02:23  min, fps:20
rt:02:26:30, batt:56, eq:948 mAh /1800 mAh , bV:3.55V v, life:02:22  min, fps:20
rt:02:27:00, batt:56, eq:945 mAh /1800 mAh , bV:3.54V v, life:02:21  min, fps:20
rt:02:27:29, batt:56, eq:941 mAh /1800 mAh , bV:3.55V v, life:02:20  min, fps:20
rt:02:27:59, batt:55, eq:939 mAh /1800 mAh , bV:3.54V v, life:02:20  min, fps:20
rt:02:28:30, batt:55, eq:936 mAh /1800 mAh , bV:3.54V v, life:02:19  min, fps:20
rt:02:29:00, batt:55, eq:933 mAh /1800 mAh , bV:3.54V v, life:02:18  min, fps:20
rt:02:29:30, batt:55, eq:933 mAh /1800 mAh , bV:3.54V v, life:02:20  min, fps:20
rt:02:30:00, batt:55, eq:930 mAh /1800 mAh , bV:3.54V v, life:02:19  min, fps:20
rt:02:30:30, batt:54, eq:927 mAh /1800 mAh , bV:3.54V v, life:02:20  min, fps:20
rt:02:30:59, batt:54, eq:925 mAh /1800 mAh , bV:3.54V v, life:02:17  min, fps:19
rt:02:31:29, batt:54, eq:921 mAh /1800 mAh , bV:3.54V v, life:02:18  min, fps:20
rt:02:31:59, batt:54, eq:918 mAh /1800 mAh , bV:3.54V v, life:02:16  min, fps:20
rt:02:32:29, batt:54, eq:915 mAh /1800 mAh , bV:3.54V v, life:02:15  min, fps:20
rt:02:33:00, batt:54, eq:911 mAh /1800 mAh , bV:3.54V v, life:02:17  min, fps:20
rt:02:33:29, batt:53, eq:908 mAh /1800 mAh , bV:3.54V v, life:02:15  min, fps:20
rt:02:33:59, batt:53, eq:905 mAh /1800 mAh , bV:3.54V v, life:02:15  min, fps:20
rt:02:34:30, batt:53, eq:902 mAh /1800 mAh , bV:3.53V v, life:02:14  min, fps:20
rt:02:35:00, batt:53, eq:900 mAh /1800 mAh , bV:3.52V v, life:02:14  min, fps:20
rt:02:35:30, batt:53, eq:897 mAh /1800 mAh , bV:3.54V v, life:02:13  min, fps:20
rt:02:35:59, batt:53, eq:894 mAh /1800 mAh , bV:3.53V v, life:02:12  min, fps:20
rt:02:36:29, batt:52, eq:891 mAh /1800 mAh , bV:3.53V v, life:02:12  min, fps:20
rt:02:36:59, batt:52, eq:887 mAh /1800 mAh , bV:3.52V v, life:02:11  min, fps:20
rt:02:37:29, batt:52, eq:884 mAh /1800 mAh , bV:3.52V v, life:02:12  min, fps:20
rt:02:38:00, batt:52, eq:881 mAh /1800 mAh , bV:3.52V v, life:02:11  min, fps:20
rt:02:38:29, batt:52, eq:878 mAh /1800 mAh , bV:3.52V v, life:02:10  min, fps:20
rt:02:38:59, batt:51, eq:875 mAh /1800 mAh , bV:3.52V v, life:02:08  min, fps:20
rt:02:39:30, batt:51, eq:872 mAh /1800 mAh , bV:3.52V v, life:02:09  min, fps:20
rt:02:40:00, batt:51, eq:869 mAh /1800 mAh , bV:3.52V v, life:02:07  min, fps:20
rt:02:40:30, batt:51, eq:866 mAh /1800 mAh , bV:3.52V v, life:02:06  min, fps:20
rt:02:40:59, batt:51, eq:862 mAh /1800 mAh , bV:3.52V v, life:02:07  min, fps:20
rt:02:41:29, batt:50, eq:859 mAh /1800 mAh , bV:3.52V v, life:02:05  min, fps:20
rt:02:41:59, batt:50, eq:857 mAh /1800 mAh , bV:3.52V v, life:02:05  min, fps:20
rt:02:42:29, batt:50, eq:854 mAh /1800 mAh , bV:3.51V v, life:02:05  min, fps:20
rt:02:42:59, batt:50, eq:851 mAh /1800 mAh , bV:3.52V v, life:02:03  min, fps:20
rt:02:43:29, batt:50, eq:848 mAh /1800 mAh , bV:3.50V v, life:02:04  min, fps:20
rt:02:43:59, batt:50, eq:845 mAh /1800 mAh , bV:3.51V v, life:02:04  min, fps:20
rt:02:44:29, batt:49, eq:842 mAh /1800 mAh , bV:3.51V v, life:02:04  min, fps:20
rt:02:44:59, batt:49, eq:838 mAh /1800 mAh , bV:3.50V v, life:02:02  min, fps:20
rt:02:45:29, batt:49, eq:835 mAh /1800 mAh , bV:3.50V v, life:02:03  min, fps:20
rt:02:45:59, batt:49, eq:832 mAh /1800 mAh , bV:3.50V v, life:02:01  min, fps:20
rt:02:46:29, batt:49, eq:829 mAh /1800 mAh , bV:3.50V v, life:02:01  min, fps:19
rt:02:46:59, batt:48, eq:826 mAh /1800 mAh , bV:3.50V v, life:02:01  min, fps:20
rt:02:47:29, batt:48, eq:823 mAh /1800 mAh , bV:3.50V v, life:02:01  min, fps:20
rt:02:48:00, batt:48, eq:820 mAh /1800 mAh , bV:3.50V v, life:02:00  min, fps:20
rt:02:48:29, batt:48, eq:817 mAh /1800 mAh , bV:3.50V v, life:01:59  min, fps:20
rt:02:49:00, batt:48, eq:814 mAh /1800 mAh , bV:3.50V v, life:01:59  min, fps:20
rt:02:49:30, batt:48, eq:811 mAh /1800 mAh , bV:3.50V v, life:01:58  min, fps:20
rt:02:50:00, batt:47, eq:808 mAh /1800 mAh , bV:3.50V v, life:01:58  min, fps:20
rt:02:50:30, batt:47, eq:805 mAh /1800 mAh , bV:3.49V v, life:01:56  min, fps:20
rt:02:51:00, batt:47, eq:802 mAh /1800 mAh , bV:3.50V v, life:01:57  min, fps:20
rt:02:51:29, batt:47, eq:800 mAh /1800 mAh , bV:3.50V v, life:01:55  min, fps:20
rt:02:51:59, batt:47, eq:795 mAh /1800 mAh , bV:3.49V v, life:01:55  min, fps:20
rt:02:52:29, batt:46, eq:792 mAh /1800 mAh , bV:3.49V v, life:01:55  min, fps:20
rt:02:53:00, batt:46, eq:789 mAh /1800 mAh , bV:3.49V v, life:01:55  min, fps:20
rt:02:53:29, batt:46, eq:786 mAh /1800 mAh , bV:3.49V v, life:01:54  min, fps:20
rt:02:53:59, batt:46, eq:783 mAh /1800 mAh , bV:3.49V v, life:01:54  min, fps:20
rt:02:54:29, batt:46, eq:780 mAh /1800 mAh , bV:3.49V v, life:01:53  min, fps:20
rt:02:54:59, batt:46, eq:776 mAh /1800 mAh , bV:3.48V v, life:01:52  min, fps:20
rt:02:55:30, batt:45, eq:775 mAh /1800 mAh , bV:3.48V v, life:01:50  min, fps:20
rt:02:56:00, batt:45, eq:771 mAh /1800 mAh , bV:3.48V v, life:01:51  min, fps:20
rt:02:56:29, batt:45, eq:768 mAh /1800 mAh , bV:3.47V v, life:01:49  min, fps:20
rt:02:56:59, batt:45, eq:765 mAh /1800 mAh , bV:3.47V v, life:01:48  min, fps:20
rt:02:57:29, batt:45, eq:762 mAh /1800 mAh , bV:3.47V v, life:01:48  min, fps:20
rt:02:57:59, batt:44, eq:758 mAh /1800 mAh , bV:3.47V v, life:01:47  min, fps:20
rt:02:58:29, batt:44, eq:755 mAh /1800 mAh , bV:3.47V v, life:01:47  min, fps:20
rt:02:59:00, batt:44, eq:752 mAh /1800 mAh , bV:3.47V v, life:01:47  min, fps:20
rt:02:59:29, batt:44, eq:750 mAh /1800 mAh , bV:3.47V v, life:01:47  min, fps:20
rt:02:59:59, batt:44, eq:746 mAh /1800 mAh , bV:3.46V v, life:01:45  min, fps:20
rt:03:00:29, batt:44, eq:742 mAh /1800 mAh , bV:3.46V v, life:01:46  min, fps:20
rt:03:00:59, batt:43, eq:739 mAh /1800 mAh , bV:3.46V v, life:01:45  min, fps:20
rt:03:01:30, batt:43, eq:736 mAh /1800 mAh , bV:3.46V v, life:01:44  min, fps:20
rt:03:01:59, batt:43, eq:734 mAh /1800 mAh , bV:3.45V v, life:01:44  min, fps:19
rt:03:02:29, batt:43, eq:731 mAh /1800 mAh , bV:3.45V v, life:01:44  min, fps:20
rt:03:02:59, batt:43, eq:728 mAh /1800 mAh , bV:3.45V v, life:01:43  min, fps:20
rt:03:03:29, batt:43, eq:725 mAh /1800 mAh , bV:3.45V v, life:01:42  min, fps:20
rt:03:04:00, batt:42, eq:721 mAh /1800 mAh , bV:3.45V v, life:01:41  min, fps:20
rt:03:04:30, batt:42, eq:718 mAh /1800 mAh , bV:3.44V v, life:01:40  min, fps:20
rt:03:05:00, batt:42, eq:715 mAh /1800 mAh , bV:3.45V v, life:01:40  min, fps:20
rt:03:05:30, batt:42, eq:712 mAh /1800 mAh , bV:3.44V v, life:01:40  min, fps:20
rt:03:05:59, batt:41, eq:708 mAh /1800 mAh , bV:3.44V v, life:01:37  min, fps:20
rt:03:06:29, batt:41, eq:705 mAh /1800 mAh , bV:3.44V v, life:01:38  min, fps:20
rt:03:07:00, batt:41, eq:702 mAh /1800 mAh , bV:3.44V v, life:01:39  min, fps:20
rt:03:07:29, batt:41, eq:700 mAh /1800 mAh , bV:3.44V v, life:01:39  min, fps:20
rt:03:08:00, batt:41, eq:695 mAh /1800 mAh , bV:3.44V v, life:01:37  min, fps:20
rt:03:08:29, batt:41, eq:693 mAh /1800 mAh , bV:3.43V v, life:01:38  min, fps:20
rt:03:08:59, batt:40, eq:690 mAh /1800 mAh , bV:3.44V v, life:01:36  min, fps:20
rt:03:09:29, batt:40, eq:687 mAh /1800 mAh , bV:3.43V v, life:01:37  min, fps:20
rt:03:10:00, batt:40, eq:684 mAh /1800 mAh , bV:3.43V v, life:01:36  min, fps:20
rt:03:10:29, batt:40, eq:680 mAh /1800 mAh , bV:3.44V v, life:01:35  min, fps:20
rt:03:10:59, batt:40, eq:677 mAh /1800 mAh , bV:3.43V v, life:01:34  min, fps:20
rt:03:11:30, batt:40, eq:675 mAh /1800 mAh , bV:3.43V v, life:01:34  min, fps:20
rt:03:11:59, batt:40, eq:671 mAh /1800 mAh , bV:3.43V v, life:01:33  min, fps:20
rt:03:12:29, batt:39, eq:668 mAh /1800 mAh , bV:3.43V v, life:01:33  min, fps:20
rt:03:12:59, batt:39, eq:664 mAh /1800 mAh , bV:3.42V v, life:01:33  min, fps:20
rt:03:13:29, batt:39, eq:661 mAh /1800 mAh , bV:3.42V v, life:01:32  min, fps:20
rt:03:13:59, batt:39, eq:658 mAh /1800 mAh , bV:3.43V v, life:01:31  min, fps:20
rt:03:14:30, batt:39, eq:655 mAh /1800 mAh , bV:3.42V v, life:01:31  min, fps:20
rt:03:14:59, batt:38, eq:652 mAh /1800 mAh , bV:3.42V v, life:01:31  min, fps:20
rt:03:15:29, batt:38, eq:650 mAh /1800 mAh , bV:3.42V v, life:01:30  min, fps:20
rt:03:15:59, batt:38, eq:646 mAh /1800 mAh , bV:3.42V v, life:01:29  min, fps:20
rt:03:16:29, batt:38, eq:643 mAh /1800 mAh , bV:3.41V v, life:01:28  min, fps:20
rt:03:17:00, batt:38, eq:639 mAh /1800 mAh , bV:3.41V v, life:01:28  min, fps:20
rt:03:17:29, batt:37, eq:636 mAh /1800 mAh , bV:3.41V v, life:01:28  min, fps:19
rt:03:18:00, batt:37, eq:633 mAh /1800 mAh , bV:3.42V v, life:01:27  min, fps:20
rt:03:18:29, batt:37, eq:630 mAh /1800 mAh , bV:3.41V v, life:01:26  min, fps:20
rt:03:18:59, batt:37, eq:627 mAh /1800 mAh , bV:3.41V v, life:01:26  min, fps:20
rt:03:19:30, batt:37, eq:627 mAh /1800 mAh , bV:3.41V v, life:01:26  min, fps:20
rt:03:19:59, batt:36, eq:623 mAh /1800 mAh , bV:3.41V v, life:01:25  min, fps:20
rt:03:20:29, batt:36, eq:620 mAh /1800 mAh , bV:3.41V v, life:01:25  min, fps:20
rt:03:20:59, batt:36, eq:617 mAh /1800 mAh , bV:3.40V v, life:01:25  min, fps:20
rt:03:21:29, batt:36, eq:614 mAh /1800 mAh , bV:3.40V v, life:01:24  min, fps:20
rt:03:21:59, batt:36, eq:611 mAh /1800 mAh , bV:3.40V v, life:01:23  min, fps:20
rt:03:22:30, batt:36, eq:608 mAh /1800 mAh , bV:3.40V v, life:01:22  min, fps:20
rt:03:22:59, batt:35, eq:605 mAh /1800 mAh , bV:3.40V v, life:01:22  min, fps:20
rt:03:23:30, batt:35, eq:602 mAh /1800 mAh , bV:3.39V v, life:01:22  min, fps:20
rt:03:23:59, batt:35, eq:598 mAh /1800 mAh , bV:3.40V v, life:01:21  min, fps:20
rt:03:24:30, batt:35, eq:595 mAh /1800 mAh , bV:3.40V v, life:01:21  min, fps:20
rt:03:24:59, batt:35, eq:592 mAh /1800 mAh , bV:3.39V v, life:01:20  min, fps:20
rt:03:25:29, batt:34, eq:589 mAh /1800 mAh , bV:3.39V v, life:01:19  min, fps:20
rt:03:25:59, batt:34, eq:585 mAh /1800 mAh , bV:3.38V v, life:01:18  min, fps:20
rt:03:26:30, batt:5, eq:133 mAh /1800 mAh , bV:3.38V v, life:00:09  min, fps:20
rt:03:26:59, batt:4, eq:128 mAh /1800 mAh , bV:3.39V v, life:00:08  min, fps:20
rt:03:27:29, batt:4, eq:125 mAh /1800 mAh , bV:3.38V v, life:00:08  min, fps:20
rt:03:27:59, batt:4, eq:121 mAh /1800 mAh , bV:3.37V v, life:00:07  min, fps:20
rt:03:28:29, batt:3, eq:119 mAh /1800 mAh , bV:3.36V v, life:00:07  min, fps:20
rt:03:28:59, batt:3, eq:116 mAh /1800 mAh , bV:3.37V v, life:00:06  min, fps:20
rt:03:29:30, batt:3, eq:113 mAh /1800 mAh , bV:3.36V v, life:00:06  min, fps:20
rt:03:29:59, batt:3, eq:109 mAh /1800 mAh , bV:3.35V v, life:00:05  min, fps:20
rt:03:30:29, batt:2, eq:106 mAh /1800 mAh , bV:3.34V v, life:00:05  min, fps:20
rt:03:30:59, batt:2, eq:103 mAh /1800 mAh , bV:3.33V v, life:00:04  min, fps:20
rt:03:31:30, batt:2, eq:100 mAh /1800 mAh , bV:3.33V v, life:00:04  min, fps:20
rt:03:32:00, batt:2, eq:96 mAh /1800 mAh , bV:3.31V v, life:00:03  min, fps:20
rt:03:32:29, batt:1, eq:93 mAh /1800 mAh , bV:3.31V v, life:00:03  min, fps:20
rt:03:32:59, batt:1, eq:89 mAh /1800 mAh , bV:3.29V v, life:00:02  min, fps:19
rt:03:33:29, batt:1, eq:86 mAh /1800 mAh , bV:3.28V v, life:00:02  min, fps:20
rt:03:33:59, batt:0, eq:83 mAh /1800 mAh , bV:3.27V v, life:00:01  min, fps:20
rt:03:34:30, batt:0, eq:80 mAh /1800 mAh , bV:3.26V v, life:00:01  min, fps:20
rt:03:34:59, batt:0, eq:77 mAh /1800 mAh , bV:3.24V v, life:00:01  min, fps:20
rt:03:35:29, batt:0, eq:73 mAh /1800 mAh , bV:3.24V v, life:00:01  min, fps:20
